DONATO DI GIOIA|Kromow,LA VEDOVA ALLEGRA|Napoli, Teatro di San Carlo  Stagione dOpera e Balletto 2015/2016
MIRIAM ARTIACO|Olga,LA VEDOVA ALLEGRA|Napoli, Teatro di San Carlo  Stagione dOpera e Balletto 2015/2016
DARIO GIORGEL|Pritschitch,LA VEDOVA ALLEGRA|Napoli, Teatro di San Carlo  Stagione dOpera e Balletto 2015/2016
LARA LAGNI|Praskowia,LA VEDOVA ALLEGRA|Napoli, Teatro di San Carlo  Stagione dOpera e Balletto 2015/2016
PEPPE BARRA|Njegus,LA VEDOVA ALLEGRA|Napoli, Teatro di San Carlo  Stagione dOpera e Balletto 2015/2016
CHRISTIAN VOIGT|Siegfried,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
ERIC GREENE|Gunther,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
SERGEI LEIFERKUS|Alberich,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
MATS ALMGREN|Hagen,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
IRNE THEORIN|Brnnhilde,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
BIGGS|Gutrune ELIZABETH BLANCKE-,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
VIKTORIA VIZIN|Waltraute,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
ANNETTE JAHNS|Erste Norn,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
CHRISTINE KNORREN|Zweite Norn/ Wellgunde,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
STEPHANIE CORLEY|Dritte Norn / Woglinde,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
RENE TATUM|Flosshilde,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
ANTONIO BARBAGALLO|Ein Mann,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
CARLO MORGANTE|Ein anderer Mann,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
MIMI|,GTTERDMMERUNG (Crepuscolo degli di)|Palermo, Teatro Massimo, Stagione Lirica 2016
PIETRO ADAINI|Don Ramiro,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
MODESTAS SEDLEVICIUS|Dandini,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
GIOVANNI ROMEO|Don Magnifico,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
CECILIA LEE|Clorinda,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
CHIARA TIROTTA|Tisbe,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
AYA WAKIZONO|Angelina, detta Cenerentola,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
SIMON LIM|Alidoro,LA CENERENTOLA|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
PARTENOPE|,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
KARINA GAUVIN|Partenope,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
LAWRENCE ZAZZO|Arsace,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
JOHN MARK AINSLEY|Emilio,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
EMKE BARATH|Armindo,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
KATE ALDRICH|Rosmira,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
VICTOR SICARD|Ormonte,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
MARIA TOLEDO|Cantaora e bailaora,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
LOS MAJOS ENAMORADOS|GOYESCAS o,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
GIUSEPPINA PIUNTI|Rosario,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
ANDEKA GORROTXATEGI|Fernando,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
CESAR SAN MARTIN|Paquiro,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
ANNA MARIA CHIURI|Pepa,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
PAOLO ANTOGNETTI|Una voce,EL AMOR BRUJO|Opera di Firenze  Stagione dopera e balletto 2015/2016
ROBERTO DE CANDIA|Il conte di Almaviva,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
EVA MEI|La contessa di Almaviva,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
LAURA GIORDANO|Susanna,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
SIMON ORFILA|Figaro,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
LAURA POLVERELLI|Cherubino,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
MARIGONA QERKEZI|Marcellina,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
FRANCESCO MILANESE|Don Bartolo,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
MATTEO MACCHIONI|Don Basilio,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
UGO TARQUINI|Don Curzio,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
GIULIA BOLCATO|Barbarina,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
CARLO CHECCHI|Antonio,LE NOZZE DI FIGARO|Teatro Municipale Valli, Stagione dopera 2015/2016
MARIA KATZARAVA|Violetta Valery,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
ALICE MARINI|Flora Bervoix,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
GIOVANNA DONADINI|Annina,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
PAOLO FANALE|Alfredo Germont,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
FRANCO VASSALLO|Giorgio Germont,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
RODRIGO TROSINO|Gastone / Visconte di Letorires,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
WILLIAM CORR|Barone Douphol,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
GIANLUCA LENTINI|Dottor de Grenvil,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
MATTEO FERRARA|Marchese dObigny,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
ANTONIO VITALI|Giuseppe, servo di violetta,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
MIRKO QUARELLO|Un domestico di Flora,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
FEDERICO CAVARZAN|Commissionario,LA TRAVIATA|Teatro Verdi di Padova, Stagione lirica 2014-15
SARAH BARATTA|Suzel,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
IVAN DEFABIANI|Fritz Kobus,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
NICOLE BRANDOLINO|Beppe lo zingaro,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
GIOVANNI TIRALONGO|David il rabbino,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
ALEANDRO MARIANI|Federico,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
MARIANO BUCCINO|Hanez,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
MARTA MARI|Caterina,LAMICO FRITZ|Teatro Comunale Luciano Pavarotti, Stagione dopera 2015/2016
ANDREAS BAUER|Daland,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
RICARDA MERBETH|Senta,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
TORSTEN KERL|Erik,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
PILAR VZQUEZ|Mary,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
DMITRY IVANCHEY|Der Steuermann Dalands,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
BRYN TERFEL|Der Hollnder,DER FLIEGENDE HOLLNDER|Madrid, Auditorio Nacional de Msica  Temporada 15/16 Malditos
ANNA NETREBKO|Giovanna,GIOVANNA DARCO|Teatro alla Scala, Stagione dopera e balletto 2015-2016
VII FRANCESCO MELI|Carlo,GIOVANNA DARCO|Teatro alla Scala, Stagione dopera e balletto 2015-2016
CARLOS LVAREZ|Giacomo,GIOVANNA DARCO|Teatro alla Scala, Stagione dopera e balletto 2015-2016
DMITRY BELOSELSKIY|Talbot,GIOVANNA DARCO|Teatro alla Scala, Stagione dopera e balletto 2015-2016
MICHELE MAURO|Delil,GIOVANNA DARCO|Teatro alla Scala, Stagione dopera e balletto 2015-2016
STEFANO SECCO|Stiffelio,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
JULIANNA DI GIACOMO|Lina,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
DIMITRI PLATANIAS|Stankar,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
FRANCESCO MARSIGLIA|Raffaele,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
SIMON LIM|Jorg,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
CRISTIANO OLIVIERI|Federico di Frengel,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
SOFIA KOBERIDZE|Dorotea,STIFFELIO|Venezia, Teatro La Fenice, Lirica e balletto Stagione 2015-2016
CHRISTIAN VOIGT|Siegfried,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
PETER BRONDER|Mime,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
THOMAS GAZHELI|Wanderer (Wotan),SIEGFRIED|Teatro Massimo Stagione Lirica 2015
SERGEI LEIFERKUS|Alberich,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
MICHAEL EDER|Fafner,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
JUDIT KUTASI|Erda,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
MEAGAN MILLER|Brnnhilde,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
DEBORAH LEONETTI|Stimme eines Waldvogels,SIEGFRIED|Teatro Massimo Stagione Lirica 2015
ROCIO IGNACIO|Adina,LELISIR DAMORE|Bologna, Teatro Comunale, Stagione dopera 2015
FABRIZIO PAESANO|Nemorino,LELISIR DAMORE|Bologna, Teatro Comunale, Stagione dopera 2015
VITTORIO PRATO|Belcore,LELISIR DAMORE|Bologna, Teatro Comunale, Stagione dopera 2015
MARCO FILIPPO ROMANO|Il dottor Dulcamara,LELISIR DAMORE|Bologna, Teatro Comunale, Stagione dopera 2015
ELENA BORIN|Giannetta,LELISIR DAMORE|Bologna, Teatro Comunale, Stagione dopera 2015
FILIPPO MINECCIA|Catone,CATONE|Teatro Verdi, 49^ Stagione dei Concerti della Normale
RICCARDO NOVARO|Cesare,CATONE|Teatro Verdi, 49^ Stagione dei Concerti della Normale
LUCIA CIRILLO|Marzia,CATONE|Teatro Verdi, 49^ Stagione dei Concerti della Normale
KRISTINA HAMMARSTRM|Arbace,CATONE|Teatro Verdi, 49^ Stagione dei Concerti della Normale
ROBERTA INVERNIZZI|Emilia,CATONE|Teatro Verdi, 49^ Stagione dei Concerti della Normale
CARLO CIGNI|Il Marchese di Calatrava,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
KYUNG RIM|Donna Leonora SAE-,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
DALIBOR JENIS|Don Carlo di Vargas,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
WALTER FRACCARO|Don Alvaro,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
CHIARA AMAR|Preziosilla,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
SIMON LIM|Padre Guardiano,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
GEZIM MYSHKETA|Fra Melitone,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
MILENA JOSIPOVIC|Curra,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
FRANCESCO PITTARI|Mastro Trabuco,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
GIANLUCA LENTINI|Un Alcade / Un chirurgo,LA FORZA DEL DESTINO|Teatro Filarmonico di Verona  Stagione dOpera e Balletto 2015/2016
VALERIA ESPOSITO|Hanna Glawari,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ARMANDO ARIOSTINI|Il barone Mirko Zeta,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
FRANCESCA TASSINARI|Valencienne, sua moglie,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ALESSANDRO SAFINA|Conte Danilo Danilowitsh,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
CHRISTIAN COLLIA|Camille de Petruzzel,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ALEX MARTINI|Visconte Cascada,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ENRICO GIOVAGNOLI|Raoul de St. Brioche,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ENZO BOCCANERA|Bogdanowitsch,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ALESSANDRO PUCCI|Kromow,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
ALBERTO PIASTRELLINI|Pritschitsch,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
TERESA DI BARI|Sylviane,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
CAROLINA LIPPO|Olga,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
MIRIAM ARTIACO|Praskowia,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
GENNARO CANAVACCIUOLO|Njegus,LA VEDOVA ALLEGRA|Teatro Pergolesi  Stagione dOpera e Balletto 2015
LUCA SALSI|Rigoletto,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
LISETTE OROPESA|Gilda,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
FRANCESCO DEMURO|Il duca di Mantova,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
ANDREA MASTRONI|Sparafucile,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
BARBARA DI CASTRI|Maddalena,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
MARA JOS SUREZ|Giovanna,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
FERNANDO RAD|Il conte di Monterone,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
ALEX SANMART|Marullo,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
GERARDO LPEZ|Matteo Borsa,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
TOMEU BIBILONI|Il conte di Ceprano,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
NURIA GARCA ARRS|La contessa di Ceprano,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
CLAUDIO MALGESINI|Un usciere di corte,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
MERCEDES ARCURI|Il paggio della duchessa,RIGOLETTO|Madrid, Teatro Real, temporada 2015-2016
LADISLAV ELGR|Dionysus,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
RUSSELL BRAUN|Pentheus,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
DOSS|Cadmus MARK S.,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
ERIN CAVES|Tiresias,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
ANDREW SCHROEDER|Captain of the Royal Guard,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
VERONICA SIMEONI|Agave,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
SARA HERSHKOWITZ|Autonoe,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
SARA FULGONI|Beroe,THE BASSARIDS|Teatro dellOpera  Stagione Lirica 2015/2016
CRUZ|Il duca di Mantova ARTURO CHACN-,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
AMBROGIO MAESTRI|Rigoletto,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
CHRISTINA POULITSI|Gilda,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
GIORGIO GIUSEPPINI|Sparafucile,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
ANNA MALAVASI|Maddalena,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
CHIARA FRACASSO|Giovanna,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
KONSTANTIN GORNY|Il conte di Monterone,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
ITALO PROFERISCE|Il cavaliere Marullo,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
LUCA CASALIN|Matteo Borsa,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
NICOL CERIANI|Il conte di Ceprano,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
SABRINA TESTA|La contessa di Ceprano,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
VITO LUCIANO ROBERTI|Un usciere,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
IRENE FAVRO|Un paggio,RIGOLETTO|Opera di Firenze  Stagione dopera e balletto 2015/16
MARIA JOS MONTIEL|Carmen,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
ELEONORA BURATTO|Micala,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
SANDRA PASTRANA|Frasquita,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
GIUSEPPINA BRIDELLI|Mercds,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
BRIAN JAGDE|Don Jos,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
KOSTAS SMORIGINAS|Escamillo,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
FABIO PREVIATI|Il Dancare,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
CARLO BOSI|Il Remendado,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
GIANFRANCO MONTRESOR|Zuniga,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
ROBERTO ACCURSO|Morales,CARMEN|Teatro di San Carlo  Inaugurazione della Stagione dOpera e Balletto 2015/2016
CRISTINA MARTUFI|Silvia,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
ALESSANDRA MASINI|Zanetto,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
CAVALLERIA RUSTICANA|,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
YVONNE MANFREDA|Santuzza,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
MARIA SALVINI|Lola,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
VITALIY KOVALCHUK|Turiddu,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
MAMUKA LOMIDZE|Compare Alfio,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
CARLOTTA VICHI|Mamma Lucia,ZANETTO|Teatro Goldoni- Stagione Lirica 2015/2016
SERSE|,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
JOS MARIA LO MONACO|Serse,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
HANNA HUSHR|Romilda,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
SONIA PRINA|Arsamene,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
KERSTIN AVEMO|Atalanta,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
IVONNE FUCHS|Amastre,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
CHRISTIAN SENN|Elviro,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
LUIGI DE DONATO|Ariodate,Auditorio Nacional de Msica de Madrid|Centro Nacional de Difusin Musical  Temporada 2015-2016
VICTOR GARCA SIERRA|Il Re,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
SILVIA BELTRAMI|Amneris,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
CELLIA COSTEA|Aida,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
DARIO DI VIETRI|Radames,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
ABRAMO ROSALEN|Ramfis,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
IVAN INVERARDI|Amonasro,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
NESTOR LOSAN|Un Messaggero,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
SARA ROSSINI|Sacerdotessa,AIDA|Sassari, Teatro Comunale  Stagione Lirica 2015
MATTHIAS KLINK|Herodes,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
CLAUDIA MAHNKE|Herodias,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
SIMONE SCHNEIDER|Salome,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
GERGELY NMETI|Narraboth,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
IDUNNU MNCH|Ein Page,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
ERIC ANDER|Fnf Juden TORSTEN HOFMANN, HEINZ GHRIG, JAN JOS RAMIREZ, DANIEL KLUGE,,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
DOMINIC GROBE|Zwei Nazarener SHIGEO ISHINO,,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
GUILLAUME ANTOINE|Zwei Soldaten DAVID STEFFENS,,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
SIMON STRICKER|Ein Kappadozier,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
ESTHER DIERKES|Ein Sklave,Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann|Staatsoper Stuttgart, Stagione Lirica 2015/16 SALOME
SERGIO ESCOBAR|Riccardo,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
DARIA MASIERO|Amelia,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
ANGELO VECCIA|Renato,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
ANNA MARIA CHIURI|Ulrica,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
SHOUSHIK BARSOUMIAN|Oscar,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
FRANCESCO MILANESE|Tom,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
MARIANO BUCCINO|Samuel,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
CARLO CHECCHI|Silvano,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
GIUSEPPE DISTEFANO|Un giudice/Un servo di Amelia,UN BALLO IN MASCHERA|TeatroFraschini Stagione Lirica 2015/2016
BRENDEN GUNNELL|Idomeneo,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
MONICA BACELLI|Idamante,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
EKATERINA SADOVNIKOVA|Ilia,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
MICHAELA KAUNE|Elettra,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
ANICIO ZORZI GIUSTINIANI|Arbace,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
KRYSTIAN ADAM|Gran Sacerdote di Nettuno,IDOMENEO|Venezia, Teatro La Fenice, Lirica e balletto, Stagione 2015-2016, Opera inaugurale
