GABRIELLA LOCATELLI SERIO,Fiammetta|AMOR INGEGNOSO (Venezia, 1798)
ELENA ROSSI,Irene|AMOR INGEGNOSO (Venezia, 1798)
SONIA LUBRINI,Lisetta|AMOR INGEGNOSO (Venezia, 1798)
GABRIELE SAGONA,Il Barone|AMOR INGEGNOSO (Venezia, 1798)
LIVIO SCARPELLINI,Orosmondo|AMOR INGEGNOSO (Venezia, 1798)
ANNAMARIA PENNISI,Adelaide|AMOR INGEGNOSO (Venezia, 1798)
LUIGI BARILONE,Maghinardo|AMOR INGEGNOSO (Venezia, 1798)
FILIPPO MORACE,Don Annibale|AMOR INGEGNOSO (Venezia, 1798)
MAURIZIO MAGNINI,Enrico|AMOR INGEGNOSO (Venezia, 1798)
ELENA ROSSI,Serafina|AMOR INGEGNOSO (Venezia, 1798)
ENRICO BERUSCHI,Spiridione|AMOR INGEGNOSO (Venezia, 1798)
ANNAMARIA PENNISI,Mamma Rosa|AMOR INGEGNOSO (Venezia, 1798)
KONSTANTIN GORNY,Conte di Walter|LUISA MILLER
DMYTRO POPOV,Rodolfo|LUISA MILLER
JENICE GOLBOURNE,Federica dOstheim|LUISA MILLER
ATTILA JUN,Wurm|LUISA MILLER
ANDREY BREUS,Miller|LUISA MILLER
ANNEMARIE KREMER,Luisa|LUISA MILLER
DIANE HALLER,Laura|LUISA MILLER
BO YONG KIM,Un contadino|LUISA MILLER
LAURA BUENO,Gigi|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
SHERWOOD MONTGOMERY,Honor Lachailles  J.|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
BENJAMIN ROBINSON,Gaston Lechailles|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
JAMES,Liane dExelmans HANNAH M.|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
RITA CANTOS CARTWRIGHT,Ins lvarez (mamita)|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
LEIGH SCARRITT,Tia Lucia|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
JARED STOVELL,Charles, maggiordomo|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
MORGAN HOLLINSWORTH,Violinista|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
KIT MEDINA,Sandomir|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
SILVINS,Manuel y Maitre Duclos JOE H.|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
ANTONY BALLARD,Maitre Dufresne|GIGIOpera musicale in due atti su libretto di Alan Jay Larner
MICAELA CAROSI,Aida|AIDA
MARCELLO GIORDANI,Radames|AIDA
DOLORA ZAJICK,Amneris|AIDA
MARCO VRATOGNA,Amonasro|AIDA
HAO JIANG TIAN,Ramfis|AIDA
CHRISTINA VAN HORN,Re dEgitto|AIDA
LEAH CROCETTO,Sacerdotessa|AIDA
DAVIR LOMEL,Messaggero|AIDA
GREGORY KUNDE,Poliuto|POLIUTO
PAOLETTA MARROCU,Paolina|POLIUTO
SIMONE DEL SAVIO,Severo|POLIUTO
ANDREA PAPI,Callistene|POLIUTO
MASSIMILIANO CHIAROLLA,Nearco|POLIUTO
DIONIGI DOSTUNI,Felice|POLIUTO
LUCA TITTOTO,Creonte|MEDEA
LORENZO DECARO,Giasone|MEDEA
ELEONORA BURATTO,Glauce|MEDEA
MARIA BILLERI,Medea|MEDEA
ALESSANDRA PALOMBA,Neris|MEDEA
ARIANNA BALLOTTA,Prima Ancella|MEDEA
MARIA LETIZIA GROSSELLI,Seconda Ancella|MEDEA
PASQUALE AMATO,Capo delle guardie del Re|MEDEA
CO,Fraschini di Pavia  Sociale di Como AS.LI.|MEDEA
DAVIDE BARTOLUCCI,Pandolfe|LA SERVANTE MAITRESSE (1754)
LAVINIA BINI,Zerbine|LA SERVANTE MAITRESSE (1754)
MATTIA OLIVIERI,Scapin|LA SERVANTE MAITRESSE (1754)
PLACIDO DOMINGO,Pablo Neruda|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
CHARLES CASTRONOVO,Mario Ruoppolo|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
AMANDA SQUITIERI,Beatrice Russo|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
DOMAS,Matilde Neruda CRISTINA GALLARDO-|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
NANCY FABIOLA HERRERA,Donna Rosa|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
VLADIMIR CHERNOV,Giorgio|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
JOSE ADAN PEREZ,Don Cosimo / Voce di Antonio|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
GABRIEL LAUTARO OSUNA,Padre di Mario|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
CHRISTOPHER GILLETT,Un sacerdote|IL POSTINO Opera in tre atti basata sul libro Ardiente Paciencia di Antonio Skarmeta
KATIA ESCALERA,Suor Angelica|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
JIMENA LLANOS,La zia Principessa|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MONICA CANALES,La Badessa|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MARIELA MONZN,La Suora Zelatrice|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
PILAR CIRUELOS,La Maestra delle Novizie|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
ROSALINDA PALOMINO,Suor Genovieffa|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
ROSARIO VEGA,Suor Osmina|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
ELSA MORINO,Suor Dolcina|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
EDDA PAREDES,La suora infermiera|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
GISELLA MILLA,Una novizia|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
JENNY RIVERO,Suore cercatrici XIMENA AGURTO,|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MONICA VILLANUEV,Due converse CECILIA SOLIS,|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
GIANNI SCHICCHI,|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
GIUSEPPE ALTOMARE,Gianni Schicchi|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
JOSEFINA BRIVIO,Lauretta|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MAURICIO MIRANDA VILLASOL,Rinuccio|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MONICA CANALES,Zita|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
LORENA ARANDA,Nella|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
WILSON HIDALGO,Gherardo|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
KENNY HUERTOS,Gherardino|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
XAVIER FERNNDEZ,Betto Di Signa|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
CARLOS MARTNEZ,Simone|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
PILAR CIRUELOS,La Ciesca|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
OSCAR CUYA,Marco|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
JOS SACN,Ser Amantio Di Nicolao|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
ARTURO VIGO,Mastro Spinelloccio|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
JOS LUIS COSTA,Guccio tintore|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
MARCELO GUILLEN,Pinellino calzolaio|SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano
LUCA DALLAMICO,Il Marchese di Calatrava|LA FORZA DEL DESTINO
TERESA ROMANO,Donna Leonora|LA FORZA DEL DESTINO
MARCO DI FELICE,Don Carlo di Vargas|LA FORZA DEL DESTINO
ZORAN TODOROVICH,Don Alvaro|LA FORZA DEL DESTINO
ANNA MARIA CHIURI,Preziosilla|LA FORZA DEL DESTINO
ROBERTO SCANDIUZZI,Il padre guardiano|LA FORZA DEL DESTINO
PAOLO PECCHIOLI,Fr Melitone|LA FORZA DEL DESTINO
ANNUNZIATA VESTRI,Curra|LA FORZA DEL DESTINO
GIACOMO MEDICI,Un alcade|LA FORZA DEL DESTINO
PAULO PAOLILLO,Mastro Trabuco|LA FORZA DEL DESTINO
SANDRA PIQUES EDDY,Dinah|TROUBLE IN TAHITI Opera in Un Atto e sette scene
STEPHEN SALTERS,Sam|TROUBLE IN TAHITI Opera in Un Atto e sette scene
BRIAN ROBINSON,Solo trio MEGAN ROTH,|TROUBLE IN TAHITI Opera in Un Atto e sette scene
DAVID LARA,|TROUBLE IN TAHITI Opera in Un Atto e sette scene
JUDY KAYE,Julia Child|TROUBLE IN TAHITI Opera in Un Atto e sette scene
REBECA OLVERA,Giulia|Musica di Gioachino RossiniDormont OSCAR ROA
GUADALUPE PAZ,Lucilla|Musica di Gioachino RossiniDormont OSCAR ROA
DANIELE ZANFARDINO,Dorvil|Musica di Gioachino RossiniDormont OSCAR ROA
CHARLES OPPENHEIM,Blansac|Musica di Gioachino RossiniDormont OSCAR ROA
JOSUE CERON,Germano|Musica di Gioachino RossiniDormont OSCAR ROA
OSCAR ROA,Don Eusebio|Musica di Gioachino RossiniDormont OSCAR ROA
REBECA OLVERA,Berenice|Musica di Gioachino RossiniDormont OSCAR ROA
DANIELE ZANFARDINO,Conte Alberto|Musica di Gioachino RossiniDormont OSCAR ROA
JOSUE CERON,Parmenione|Musica di Gioachino RossiniDormont OSCAR ROA
GUADALUPE PAZ,Ernestina|Musica di Gioachino RossiniDormont OSCAR ROA
CHARLES OPPENHEIM,Martino|Musica di Gioachino RossiniDormont OSCAR ROA
JOSEFINA BRIVIO,Ruggiero,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
KIRSTEN SOLLEK,Bradamante,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
PAMELA FLORES,Morgana,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
ANDREW BIDLACK,Oronte,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
PATRICIO SABATE,Melisso,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
MARCELA GONZALES,Oberto,|Musica di Georg Friedrich HandelAlcina, DANIELA EZQUERRA
HANS EVERE MOGOLLON,Don Ramiro,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
JOSUE CERON,Dandini,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
NOE COLIN,Don Magnifico,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
ZAIRA SORIA,Clorinda,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
GABRIEL THIERRY,Tisbe,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
LUIS RODARTE,Alidoro,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
GUADALUPE PAZ,Angelina,|Dramma giocoso in due atti su libretto di Jacopo Ferretti, da Perrault.
ALESSANDRO LIBERATORE,Arvino|I LOMBARDI ALLA PRIMA CROCIATA
MICHELE PERTUSI,Pagano|I LOMBARDI ALLA PRIMA CROCIATA
ALEXANDRA ZABALA,Viclinda|I LOMBARDI ALLA PRIMA CROCIATA
DIMITRA THEODISSIOU,Giselda|I LOMBARDI ALLA PRIMA CROCIATA
ANDREA MASTRONI,Pirro|I LOMBARDI ALLA PRIMA CROCIATA
ENRICO COSSUTTA,Un priore della citt|I LOMBARDI ALLA PRIMA CROCIATA
LUCA DALLAMICO,Acciano|I LOMBARDI ALLA PRIMA CROCIATA
FRANCESCO MELI,Oronte|I LOMBARDI ALLA PRIMA CROCIATA
ANNUNZIATA VESTRI,Sofia|I LOMBARDI ALLA PRIMA CROCIATA
ANBETA TOROMANI,Ballerina solista,|I LOMBARDI ALLA PRIMA CROCIATA
ALEXIA VOULGARIDOU,Micaela|Musica di Georges BizetCarmen NATASCHA PETRINSKY
MARIANNA ORTIZ,Frasquita|Musica di Georges BizetCarmen NATASCHA PETRINSKY
JENNIFER HOLLOWAY,Mercds|Musica di Georges BizetCarmen NATASCHA PETRINSKY
YONGHOON LEE,Don Jos|Musica di Georges BizetCarmen NATASCHA PETRINSKY
KYLE KETELSEN,Escamillo|Musica di Georges BizetCarmen NATASCHA PETRINSKY
FRANCOIS LIS,Ziga|Musica di Georges BizetCarmen NATASCHA PETRINSKY
JOSE ADAN PEREZ,Dancare|Musica di Georges BizetCarmen NATASCHA PETRINSKY
MATHIAS HAUSMANN,Morales|Musica di Georges BizetCarmen NATASCHA PETRINSKY
HAK SOO KIM,Remendado|Musica di Georges BizetCarmen NATASCHA PETRINSKY
TEODOR ILINCAI,Faust|FAUST
ALEXANDER VINOGRADOV,Mphistophls|FAUST
LUCA SALSI,Valentin|FAUST
WILLIAM CORRO,Wagner|FAUST
CARMELA REMIGIO,Marguerite|FAUST
KETEVAN KEMOKLIDZE,Siebel|FAUST
ANNUNZIATA VESTRI,Marthe|FAUST
MICHAEL SPYRES,Ozia,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
ALISA KOLOSOVA,Giuditta,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
MARTA VANDONI IORIO,Amital,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
NAHUEL DI PIERRO,Achior,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
BARBARA BARGNESI,Cabri,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
ARIANNA VENDITTELLI,Carmi,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
BETULIA LIBERATA,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
LAURA POLVERELLI,Giuditta,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
TERRY WEY,Ozia,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
DIMITRI KORCHAK,Carmi,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
VITO PRIANTE,Achior,|BETULIA LIBERATAAzione sacra in due parti KV 118, su libretto di Pietro Metastasio
DEBORAH VOIGT,Musica di Giacomo PucciniMinnie|LA FANCIULLA DEL WEST
SALVATORE LICITRA,Dick Johnson|LA FANCIULLA DEL WEST
ROBERTO FRONTALI,Jack Rance|LA FANCIULLA DEL WEST
STEVEN COLE,Nick|LA FANCIULLA DEL WEST
TIMOTHY MIX,Sonora|LA FANCIULLA DEL WEST
KEVIN LANGAN,Ashby|LA FANCIULLA DEL WEST
DAVID LOMELI,Harry|LA FANCIULLA DEL WEST
BRIAN JADGE,Joe|LA FANCIULLA DEL WEST
MATTHEW ONEILL,Trin|LA FANCIULLA DEL WEST
TREVOR SCHEUNEMANN,Jack Wallace|LA FANCIULLA DEL WEST
AUSTIN KNESS,Un cameriere|LA FANCIULLA DEL WEST
KENNETH OVERTON,Sid|LA FANCIULLA DEL WEST
IGOR VIEIRA,Happy|LA FANCIULLA DEL WEST
BRIAN LEERHUBER,Larkens|LA FANCIULLA DEL WEST
MAYA LAHYANI,Wowkle|LA FANCIULLA DEL WEST
JEREMY MILNER,Billy Jackrabbit|LA FANCIULLA DEL WEST
JOS CURA,Edgar|EDGAR
ALESSANDRO SPINA,Gualtiero|EDGAR
MARCO VRATOGNA,Frank|EDGAR
PATRIZIA ORCIANI,Fidelia|EDGAR
GIUSEPPINA PIUNTI,Tigrana|EDGAR
JUAN FRANCISCO GATELL,Polidoro|IL FLAMINIO
LAURA POLVERELLI,Flaminio|IL FLAMINIO
MARINA DE LISO,Giustina|IL FLAMINIO
SERENA MALFI,Ferdinando|IL FLAMINIO
LAURA CHERICI,Checca|IL FLAMINIO
VITO PRIANTE,Vastiano|IL FLAMINIO
LORENZO REGAZZO,Don Pasquale|DON PASQUALE
GABRIELE NANI,Malatesta|DON PASQUALE
EMANUELE DAGUANNO,Ernesto|DON PASQUALE
FEDERICA CARNEVALE,Norina|DON PASQUALE
YANNIS VASSILAKIS,Un notaro|DON PASQUALE
MARLIN MILLER,Il prologo / Quint|THE TURN OF THE SCREW (Il giro di vite)
ANITA WATSON,Listitutrice|THE TURN OF THE SCREW (Il giro di vite)
PETER SHAFRAN,Miles|THE TURN OF THE SCREW (Il giro di vite)
ELEANOR BURKE,Flora|THE TURN OF THE SCREW (Il giro di vite)
JULIE MELLOR,Mrs.Grose|THE TURN OF THE SCREW (Il giro di vite)
ALLISON OAKES,Miss Jessel|THE TURN OF THE SCREW (Il giro di vite)
GEORG ZEPPENFELD,Hermann, Landgraf von Thuringen|TANNHUSER
ROBERT DEAN SMITH,Tannhuser|TANNHUSER
ROMAN TERKEL,Wolfram von Eschennach|TANNHUSER
MARTIN HOMRICH,Walther der Vogelweide|TANNHUSER
ERNESTO PANNARIELLO,Biterolf|TANNHUSER
ENRICO COSSUTTA,Heinrich der Schreiber|TANNHUSER
PETRI LINDROSS,Reimar von Zweiter|TANNHUSER
ANJA HARTEROS,Elisabeth|TANNHUSER
JULIA GERTSEVA,Venus|TANNHUSER
ELENA CACCAMO,Ein junger Hirt|TANNHUSER
ELENA CACCAMO,Quattro paggi BARBARA MASSARO, NICOLO DE MAESTRI, MARIA ELEONORA CAMINADA,|TANNHUSER
BARBARA FRITTOLI,Luisa Miller|LUISA MILLER
LILIANA NIKITEANU,Federica, duchessa dOstheim|LUISA MILLER
AGNIESZKA ADAMCZAK,Laura|LUISA MILLER
LASZLO POLGAR,Il Conte di Walter|LUISA MILLER
FABIO ARMILIATO,Rodolfo, suo figlio|LUISA MILLER
RUBEN DROLE,Wurm, castellano di Walter|LUISA MILLER
LEO NUCCI,Miller, vecchio soldato in ritiro|LUISA MILLER
ALEJANDRO LARRAGA,Un contadino|LUISA MILLER
LEO NUCCI,Simon Boccanegra|SIMON BOCCANEGRA
RAFAL SIWEK,Jacopo Fiesco|SIMON BOCCANEGRA
SIMONE PIAZZOLLA,Paolo Albiani|SIMON BOCCANEGRA
PAOLO PECCHIOLI,Pietro|SIMON BOCCANEGRA
TAMAR IVERI,Maria Boccanegra (Amelia Grimaldi)|SIMON BOCCANEGRA
FRANCESCO MELI,Gabriele Adorno|SIMON BOCCANEGRA
LUCA CASALIN,Un capitano dei balestrieri|SIMON BOCCANEGRA
OLENA KHARACHKO,Unancella di Amelia|SIMON BOCCANEGRA
ANNA CORVINO,Adina|LELISIR DAMORE
JUAN FRANCISCO GATELL,Nemorino|LELISIR DAMORE
GEZIM MYSHKETA,Belcore|LELISIR DAMORE
MICHELE PERTUSI,Dottor Dulcamara|LELISIR DAMORE
ANNA MARIA SARRA,Giannetta|LELISIR DAMORE
VI LUKAS SCHMIDT,Knig Ludwig|EURYANTHE
BERNHARD BERCHTOLD,Adolar|EURYANTHE
EDITH HALLER,Euryanthe|EURYANTHE
ARMIN KOLARCZYK,Lysiart|EURYANTHE
CHRISTINE LIBOR,Eglantine|EURYANTHE
ZGECAN GENCER,Bertha|EURYANTHE
MICHAEL FISCHER,Rudolph BRIAN-|EURYANTHE
TINA EBERHARDT,Emma|EURYANTHE
LAURA AIKIN,Lulu|LULU
NATASCHA PETRINSKY,Contessa Geschwitz/ Una guardarobiera del teatro|LULU
MAGDALENA ANNA HOFFMANN,Uno studente/Gromm|LULU
ROBERT WORLE,Il primario/il professore/ Il principe/il domestico/ Il marchese|LULU
ROMAN SADNIK,Il banchiere/Il direttore del teatro/ Il pittore/ un negro|LULU
STEPHEN WEST,Dottor Schon/Jack|LULU
THOMAS PIFFKA,Alwa|LULU
FRANZ MAZURA,Schigolch/un clown|LULU
RUDOLF ROSEN,Un domatore/un atleta|LULU
GIOVANNI LUCINI,Commissario di polizia|LULU
PERVIN CHAKAR,Una quindicenne|LULU
ROMINA TOMASONI,Sua madre|LULU
CLAUDIA BANDERA,Unarredatrice|LULU
VALDIS JANSONS,Un giornalista|LULU
BERTRAM KLAMP,Un domestico|LULU
JULIANE BANSE,Grete Graumann|DER FERNE KLANGE (Il suono lontano)
STEFANIA KALUSA,Der Frau des alten Graumann|DER FERNE KLANGE (Il suono lontano)
TERESA SEDLMAIR,Mizzi / eine choristen|DER FERNE KLANGE (Il suono lontano)
SUSANNE GROBHOLZ,Milli / eine ender choristen|DER FERNE KLANGE (Il suono lontano)
CAMILLE BUTCHER,Mary|DER FERNE KLANGE (Il suono lontano)
ANDREA SCHWENDENER,Eine Spanierin|DER FERNE KLANGE (Il suono lontano)
IRENE FRIEDLI,Die Kellnerin|DER FERNE KLANGE (Il suono lontano)
AGNIESZKA ADAMCZAK,Madchen|DER FERNE KLANGE (Il suono lontano)
ROBERTO SACCA,Fritz|DER FERNE KLANGE (Il suono lontano)
VALERIJ MURGA,Dr.Vigilius|DER FERNE KLANGE (Il suono lontano)
CHEYNE DAVIDSON,Ein Schmierenkomdiant|DER FERNE KLANGE (Il suono lontano)
MORGAN MOODY,Der alte Graumann/ Rudolf|DER FERNE KLANGE (Il suono lontano)
TOMASZ SLAWINSKI,Der Wirt / 1 Gast|DER FERNE KLANGE (Il suono lontano)
OLIVER WIDMER,Der Graf|DER FERNE KLANGE (Il suono lontano)
DAVIDE FERSINI,Der Baron / 2 Gast|DER FERNE KLANGE (Il suono lontano)
PETER SONN,Der Chavalier / 6 Gast|DER FERNE KLANGE (Il suono lontano)
BOGUSLAW BIDZINSKI,Ein zweifelhaftes Individuum|DER FERNE KLANGE (Il suono lontano)
ANDREAS WINKLER,Erster Chorist|DER FERNE KLANGE (Il suono lontano)
IGOR BAKAN,Zweiter Chorist|DER FERNE KLANGE (Il suono lontano)
THOMAS TATZL,Polizist|DER FERNE KLANGE (Il suono lontano)
KRESIMIR STRAZNAC,3 Gast|DER FERNE KLANGE (Il suono lontano)
SHINYA KITAJIMA,4 Gast|DER FERNE KLANGE (Il suono lontano)
PABLO RICARDO BERNSCH,5 Gast|DER FERNE KLANGE (Il suono lontano)
ALEJANDRO LARRAGA,7 Gast|DER FERNE KLANGE (Il suono lontano)
ANJA SCHLOSSER,Tatiana PETRA MARIA SCHNITZEROlga|EUGENIO ONEGIN
STEFANIA KALUSA,Larina|EUGENIO ONEGIN
CORNELIA KALLISCH,Filipjewna|EUGENIO ONEGIN
THOMAS HAMPSON,Evgeni Onegin|EUGENIO ONEGIN
PIOTR BECZALA,Lenskij|EUGENIO ONEGIN
MATTI SALMINEN,Principe Gremin|EUGENIO ONEGIN
VALERIY MURGA,Triquet BOGUSLAW BIDZINSKISaretskij|EUGENIO ONEGIN
MARIA ALEJANDRES,Juliette,|ROMEO ET JULIETTE 1Y0-251
ELENA BELFIORE,Stphano,|ROMEO ET JULIETTE 1Y0-251
FLORIANA SOVILLA,Gertrude,|ROMEO ET JULIETTE 1Y0-251
PAOLO FANALE,Romo,|ROMEO ET JULIETTE 1Y0-251
ANICIO ZORZI GIUSTINIANI,Tybald,|ROMEO ET JULIETTE 1Y0-251
SALVATORE SCHIANO DI COLA,Benvolio,|ROMEO ET JULIETTE 1Y0-251
MASSIMILIANO GAGLIARDO,Mercutio,|ROMEO ET JULIETTE 1Y0-251
NICCOLO RIGANO,Paris,|ROMEO ET JULIETTE 1Y0-251
DARIO GIORGELE,Grgorio,|ROMEO ET JULIETTE 1Y0-251
LUCA DALLAMICO,Capulet,|ROMEO ET JULIETTE 1Y0-251
ALESSANDRO SPINA,Frre Laurent,|ROMEO ET JULIETTE 1Y0-251
MANRICO SIGNORINI,Le duc de Vrone,|ROMEO ET JULIETTE 1Y0-251
DIDO AND AENEAS,|LE RIRE  (Il riso)
ANN HALLNBERG,Didone,|LE RIRE  (Il riso)
MARIA GRAZIA LO SCHIAVO,Belinda,|LE RIRE  (Il riso)
ORIAN KURTESHI,Seconda donna,|LE RIRE  (Il riso)
JULIANNE YOUNG,La maga,|LE RIRE  (Il riso)
SABRINA VIANELLO,Prima strega,|LE RIRE  (Il riso)
ELENA TRAVERSI,Seconda strega,|LE RIRE  (Il riso)
KRYSTIAN ADAM,Uno spirito/un marinaio,|LE RIRE  (Il riso)
MARLIN MILLER,Enea,|LE RIRE  (Il riso)
KARAS,Danzatori: Compagnia|LE RIRE  (Il riso)
FRANCESCO MELI,Idomeneo|IDOMENEO
GIUSEPPINA BRIDELLI,Idamante|IDOMENEO
BARBARA BARGNESI,Ilia|IDOMENEO
ANGELES BLANCAS GULIN,Elettra|IDOMENEO
ENEA SCALA,Arbace,|IDOMENEO
PAOLO CAUTERUCCIO,Gran Sacerdote di Nettuno,|IDOMENEO
SANDRO PUCCI,Voce delloracolo di Nettuno,|IDOMENEO
NADIA PIRAZZINI,Due cretesi, MARIA ADELE MAGNELLI,|IDOMENEO
GABRIELE LOMBARDI,Due troiani, ANDREA TABOGA,|IDOMENEO
ENRICO IVIGLIA,Conte dAlmaviva|IL BARBIERE DI SIVIGLIA
ELIA FABBIAN,Don Bartolo|IL BARBIERE DI SIVIGLIA
MANUELA CUSTER,Rosina|IL BARBIERE DI SIVIGLIA
CHRISTIAN SENN,Figaro|IL BARBIERE DI SIVIGLIA
LORENZO REGAZZO,Basilio|IL BARBIERE DI SIVIGLIA
GIOVANNA DONADINI,Berta|IL BARBIERE DI SIVIGLIA
LUCA DALLAMICO,Fiorello|IL BARBIERE DI SIVIGLIA
JULIO CESAR BERTOLLO,Un ufficiale|IL BARBIERE DI SIVIGLIA
MARIELLA DEVIA,Lucrezia Borgia|LUCREZIA BORGIA
GIUSEPPE FILIANOTI,Gennaro|LUCREZIA BORGIA
MARIANNA PIZZOLATO,Maffio Orsini|LUCREZIA BORGIA
ALEX ESPOSITO,Il Duca Alfonso|LUCREZIA BORGIA
MASSIMILIANO LUCIANI,Jeppo Liverotto, un usciere|LUCREZIA BORGIA
CARLO GIACCHETTA,Oloferno Vitellozzo|LUCREZIA BORGIA
GREGORY BONFATTI,Rustighello|LUCREZIA BORGIA
ROBERTO GATTEI,Apostolo Gazella|LUCREZIA BORGIA
STEFANO RINALDI MILIANI,Gubetta|LUCREZIA BORGIA
GIANNI PACI,Ascanio Petrucci, un coppiere|LUCREZIA BORGIA
GIUSEPPE VERDI,Musica di|IL TROVATORE
VITALIY BILYY,Conte di Luna,|IL TROVATORE
KRISTIN LEWIS,Leonora,|IL TROVATORE
ANNA SMIRNOVA,Azucena,|IL TROVATORE
WALTER FRACCARO,Manrico,|IL TROVATORE
ROBERTO TAGLIAVINI,Ferrando,|IL TROVATORE
NATALIA ROMAN,Ines,|IL TROVATORE
LUCA CASALIN,Ruiz,|IL TROVATORE
ANTONIO MARANI,Vecchio zingaro,|IL TROVATORE
ANTONIO FELTRACCO,Un messo,|IL TROVATORE
ERWIN SCHROTT,Don Giovanni,|DON GIOVANNI
GEORG ZEPPENFELD,Il Commendatore,|DON GIOVANNI
CARMELA REMIGIO,Donna Anna,|DON GIOVANNI
JUAN FRANCISCO GATELL,Don Ottavio,|DON GIOVANNI
EMMA BELL,Donna Elvira,|DON GIOVANNI
ALEX ESPOSITO,Leporello,|DON GIOVANNI
VERONICA CANGEMI,Zerlina,|DON GIOVANNI
MIRKO PALAZZI,Masetto,|DON GIOVANNI
