DAMIEN PASS;FRANZ GRUNDHEBER;1
IVAN MAGRI;PAOLO LA DELFA;1
JULIANNA DI GIACOMO;MAURIZIO LO PICCOLO;1
AUSTIN KNESS;KEVIN LANGAN;1
MARCO CAMASTRA;RAOUL DERAMO;1
FRANCO DI GIROLAMO;ROBERTO ABBONDANZA;1
ALEX WAWILOFF;NICOLA BELLER CARBONE;1
CRISTINA FAUS;JUAN RUEDA;1
ROBERTO ORTIZ;SHIGEO ISHINO;1
DAVIDE MURA;SARA CAPPELLINI MAGGIORE;1
JAN GALLA;STEFAN MARGITA;1
DANIELA VALDENASSI;GIOVANNA LANZA;2
JOHANNES MARTIN KRNZLE;MARIA GORTSEVSKAYA;1
FRANCESCO VULTAGGIO;GIORGIO SURIAN;1
CAVALLERIA RUSTICANA;MILENA JOSIPOVIC;2
ANNA DENNIS;IESTYN DAVIES;1
FILIPPO POLINELLI;MARIA ADELE MAGNELLI;1
ALIONA STARICOVA;CARLO CITTADINI;1
ELENA BORIN;PIERGIORGIO CHIVAZZA;1
BOAZ DANIEL;CORNELIA KALLISCH;1
DONATO DI GIOIA;FRANCESCA ROTONDO;4
CALOS DURAN;RAQUEL TORRES;1
DIEGO BARRETTA;WILLIAM CORR;1
ANDREA SNARSKY;MICHLE CHARBONNET;1
FABIO PREVIATI;GIUSEPPINA BRIDELLI;1
FEDERICA GRUMIRO;MYRTO BOCOLINI;1
HERMINE HASELBCK;NINA BERNSTEINER;1
GIOVANNA CASOLLA;MARDO SPOTTI;1
ALEX SANMART;ANDREA MASTRONI;1
DONATO DI GIOIA;GIORGIO TRUCCO;1
JACOPO BIANCHINI;MARCO SIMONELLI;3
BOGUSLAW BIDZINSKI;IGOR BAKAN;1
ALBERTO ROTA;GIOVANNI MEONI;1
CALOS DURAN;KENI ROLDAN;1
ANTOINE NORMAND;NATHALIE MANFRINO;1
CARLOS NATALE;GIULIANO PELIZON;2
ITALO PROFERISCE;MICHELA ANTENUCCI;1
ATALLA AYAN;ROLAND BRACHT;2
ELENA CACCAMO;PETRI LINDROSS;2
FURNARI;STEVEN SMITH;1
FABIO SARTORI;JULIANNA DI GIACOMO;1
MARTIN WINKLER;MATTHIAS HLLE;1
FRANCESCA MICARELLI;IVAN INVERARDI;1
ALFIO MARLETTA;ANNA MARIA CHIURI;1
LUCA TITTOTO;VERONICA SIMEONI;1
LEONID SUSHON;MAURIZIO LO PICCOLO;2
GEORGE VON BERGEN;IDA FALK WINLAND;1
ISMAEL JORDI;NADINE WEISSMANN;1
ALEXIA VOULGARIDOU;IVO FEDERICO;1
AQUILES MACHADO;GIOVANNI LO RE;1
DARIO DI VIETRI;GIORGIO GIUSEPPINI;1
EKATERINA SADOVNIKOVA;MICHAELA KAUNE;1
ANDREA ZANIN;DOMENICO COLAIANNI;1
HAN PENG;XU DA;2
INGRID KAISERFELD;JOYCE DIDONATO;1
HEINZ GOEHRIG;SHIGEO ISHINO;1
MAXIM ANISKIN;PAUL GROVES;1
CARLO BOSI;ELENA ROSSI;1
GNTHER GROISSBCK;STEFAN MARGITA;1
PATRIZIA CIOFI;RICHARD CROFT;1
ANTONELLO CERON;JESSICA NUCCIO;1
AUSRINE STUNDYTE;MANUELA BRESS;1
CAROLINA GAMINI;DARIO SHIKIMIRI;1
CAMILLE BUTCHER;DAVIDE FERSINI;1
MALIN BYSTRM;MARIO LUPERI;1
FRANCOIS LAPOINTE;GIUSEPPINA PIUNTI;1
DANIELA DESS;MASSIMO LA GUARDIA;1
CARLO VISTOLI;MARINA MARONCELLI;1
GIANNI SCHICCHI;MATTEO FERRARA;1
ALESSANDRO CATALDO;PABLO KARAMAN;1
DANILO PALMIERI;RAZEK FRANCOIS BITAR;1
JACKSON;MARK DELAVAN;1
ELCHIN AZIZOV;SAIMIR PIRGU;2
MARIA CIOPPI;SERATA DI GALA CON PLACIDO DOMINGO;2
ANDREAS CONRAD;PETER STRAKA;1
ANNUNZIATA VESTRI;FABRIZIO BEGGI;3
ANTONIO GANDIA;GUSTAVO BERUETE;1
ANDREA PATUCELLI;MARIA GIOIA;1
CARLO AGOSTINI;STEFANO SECCO;1
FRANCESCO MELI;FRANCESCO PALMIERI;1
LUCA ALBERTI;PAOLA SANTUCCI;1
DAVIES;GERAINT HILTON;1
JOHN BELLEMER;MILJENKO TURK;1
NICOLA ALAIMO;NICOLE LEMIEUX;1
ARMANDO GABBA;DAVIDE MURA;1
ALEKSANDR VINOGRADOV;RADOSTINA NIKOLAEVA;1
